"data_base","uf","tcb","sr","cliente","ocupacao","cnae_secao","cnae_subclasse","porte","modalidade","origem","indexador","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","<= 15","0,00","51451,12","291630,02","387910,77","521111,37","0,00","0,00","1252103,28","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Veículos","Sem destinação específica","Prefixado","174","1962332,89","4611425,74","6443937,40","674763,36","9257,44","0,00","104074,16","13805790,99","432882,44","521742,87"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Até 1 salário mínimo                    ","PF - Cartão de crédito","Sem destinação específica","Flutuantes","16","33696,63","32276,45","295,12","0,00","0,00","0,00","0,00","66268,20","0,00","66268,20"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Até 1 salário mínimo                    ","PF - Cartão de crédito","Sem destinação específica","Prefixado","24656","24317768,87","11046340,01","1924208,14","532232,76","267878,03","0,00","9216195,41","47304623,22","7668090,61","11085332,03"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","6089","3451916,29","8182916,87","9514499,66","5044097,37","4084939,92","144398,00","128272,12","30551040,23","429862,61","719423,90"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Flutuantes","<= 15","3180,08","8148,93","12615,41","3535,87","0,00","0,00","8178,98","35659,27","6268,35","6268,35"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","47272","3539003,75","8349957,00","11289690,42","3474840,23","1526336,28","332,39","327050,30","28507210,37","465257,26","827402,25"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Até 1 salário mínimo                    ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","4475,90","8774,82","22912,82","22911,24","115047,64","144924,53","0,00","319046,95","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Até 1 salário mínimo                    ","PF - Outros créditos","Com destinação específica","Prefixado","<= 15","2741,96","4331,77","0,00","0,00","0,00","0,00","0,00","7073,73","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Até 1 salário mínimo                    ","PF - Outros créditos","Sem destinação específica","Flutuantes","<= 15","1783,11","376,46","0,00","0,00","0,00","0,00","0,00","2159,57","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Até 1 salário mínimo                    ","PF - Outros créditos","Sem destinação específica","Prefixado","794","314913,64","535185,31","526593,89","100088,06","461,99","657,74","309709,43","1787610,06","899978,60","1529391,38"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Até 1 salário mínimo                    ","PF - Veículos","Sem destinação específica","Prefixado","40","184800,79","372587,06","576035,73","137128,27","1681,26","0,00","43839,42","1316072,53","153103,36","153103,36"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Indisponível                            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","26362","15854091,70","5923710,52","653679,43","542912,03","595346,96","0,00","2102286,97","25672027,61","1611795,83","2638284,49"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Indisponível                            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","1895","873963,55","2545877,59","2104606,83","1921212,29","2687220,45","0,00","42070,79","10174951,50","141152,52","256918,46"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Indisponível                            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","27824","1769876,72","4433889,48","6688690,42","3011519,92","2380280,85","958,76","126251,43","18411467,58","160790,61","431320,35"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Indisponível                            ","PF - Habitacional","Com destinação específica","Pós-fixado","<= 15","8323,80","19798,02","51326,35","52794,72","174409,20","19019,02","0,00","325671,11","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Indisponível                            ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","31147,68","54507,35","141498,88","146093,50","739551,49","806931,50","0,00","1919730,40","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Indisponível                            ","PF - Outros créditos","Sem destinação específica","Prefixado","6100","1741835,22","3750747,73","4110716,32","714437,24","5904,48","0,00","1369472,42","11693113,41","4407199,69","9775140,25"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Indisponível                            ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","754,39","2592,48","8026,65","11062,97","103073,15","0,00","1704,68","127214,32","0,00","127214,32"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Indisponível                            ","PF - Veículos","Sem destinação específica","Prefixado","<= 15","7251,74","20166,55","43742,89","27522,62","0,00","0,00","0,00","98683,80","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Flutuantes","54","129592,47","60876,18","0,00","0,00","0,00","0,00","1795,09","192263,74","1795,09","192263,74"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","74992","66189588,88","29329246,06","3933120,07","577978,17","229757,90","0,00","23652211,18","123911902,26","18877539,95","28519193,34"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","7693","5467997,59","12311734,92","10883384,35","4212123,56","3191643,81","325868,25","125653,12","36518405,60","265046,84","854051,96"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Flutuantes","16","14939,90","13180,39","16008,34","11437,89","0,00","0,00","11922,96","67489,48","6438,35","20207,63"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","101048","4416547,83","10108916,32","12847974,09","4530904,03","2187953,96","571,13","560604,02","34653471,38","887776,95","1555796,01"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Habitacional","Com destinação específica","Pós-fixado","<= 15","2229,21","4519,42","12329,52","12782,88","62914,17","0,00","0,00","94775,20","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","3844,91","9591,11","32675,40","31884,83","163220,77","195373,49","6616,78","443207,29","134150,02","134150,02"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Flutuantes","<= 15","28,86","22664,44","28,63","0,00","0,00","0,00","0,00","22721,93","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","1617","733423,39","1483915,68","1578401,90","312141,82","2293,26","20754,94","709230,90","4840161,89","2297483,90","4410255,80"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","1927,11","4491,93","12172,92","14086,16","43730,81","0,00","0,00","76408,93","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","453","1741483,94","4030987,46","6077672,86","1525828,69","1489,21","0,00","251245,80","13628707,96","574483,53","728623,40"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Cartão de crédito","Sem destinação específica","Flutuantes","<= 15","56024,74","28959,13","0,00","0,00","0,00","0,00","16451,06","101434,93","7513,29","101434,93"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Cartão de crédito","Sem destinação específica","Prefixado","9064","15169368,88","6589110,60","1072404,00","508539,12","415305,89","2370,66","3873372,96","27630472,11","3170150,17","5251525,77"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","870","513153,97","1299371,76","2067544,51","1006009,78","616159,72","0,00","6021,45","5508261,19","21110,52","58521,82"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Flutuantes","<= 15","37439,48","100222,69","94550,51","16515,69","5515,50","0,00","7817,70","262061,57","7817,70","7817,70"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","7033","1138092,42","2210583,80","1966569,68","917267,69","910872,66","2033,00","353595,09","7499014,34","476689,44","1013059,08"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Habitacional","Com destinação específica","Pós-fixado","<= 15","32425,19","71367,76","187573,46","172669,85","638210,59","396288,68","3623,19","1502158,72","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","73227,11","130801,41","345768,99","340800,05","1538749,28","1723130,99","0,00","4152477,83","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Habitacional","Sem destinação específica","Índices de preços","<= 15","12742,36","27188,10","78160,44","79118,37","360849,27","80730,60","4301,68","643090,82","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Outros créditos","Sem destinação específica","Flutuantes","<= 15","0,00","513,66","0,00","0,00","0,00","0,00","0,00","513,66","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Outros créditos","Sem destinação específica","Prefixado","266","225338,02","339142,11","518536,16","177865,91","586,78","66871,42","418554,89","1746895,29","1129756,56","1543273,88"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","9979,16","32878,52","118490,69","111105,43","282569,30","37472,36","0,00","592495,46","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Rural e agroindustrial","Com destinação específica","Prefixado","<= 15","0,00","80740,14","93817,52","32061,75","13101,88","0,00","67331,28","287052,57","125216,46","125216,46"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","<= 15","16907,80","14457,07","52997,73","30149,55","13005,44","0,00","0,00","127517,59","0,00","0,00"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Veículos","Sem destinação específica","Prefixado","915","7067703,21","18839832,80","27836542,24","5437655,81","72732,35","0,00","309894,06","59564360,47","960664,19","1392173,56"
2025-08-31,"PE","Bancário","S3","PF","PF - Empregado de empresa privada","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Flutuantes","<= 15","20346,85","16676,38","0,00","0,00","0,00","0,00","0,00","37023,23","0,00","37023,23"
